game_id,msrp_price_x,switch_date_x,publisher_x,download_size_x,meta_critic_x,user_score_x,usk_rating_x,languages_x,platforms_x,hltb_main_story,hltb_main_plus_extra,hltb_completionist,avg_score,lang_count,plat_count,success,genres,offline_players,local_wireless,online_players,developer,publisher_y,meta_critic_y,user_score_y,opencritic_score,usk_rating_y,play_modes,languages_y,platforms_y,title
iris-fall,16.99,2021-01-07,PM Studios,2.192,73.0,6.5,12.0,"Japanese, English, Spanish, French, German, Italian, Portuguese, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Xbox One, Steam",3.0,3.0,3.0,69.0,11,4,0,Strategy; Adventure; Puzzle,1,,,NEXT Studios,PM Studios,73,6.5,72.0,12.0,"TV, Tabletop, Handheld","Japanese, English, Spanish, French, German, Italian, Portuguese, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Xbox One, Steam",Iris.Fall
sniper-elite-3-ultimate-edition,34.99,2019-10-01,RebellionInteract,6.338,73.0,6.4,18.0,"Japanese, English, Spanish, French, German, Italian, Russian","Nintendo Switch, PlayStation 4, Xbox One",9.0,14.5,30.0,68.5,7,3,0,Action; Adventure,1,2 - 4,2 - 4,Rebellion,RebellionInteract,73,6.4,75.0,18.0,"TV, Tabletop, Handheld","Japanese, English, Spanish, French, German, Italian, Russian","Nintendo Switch, PlayStation 4, Xbox One",Sniper Elite 3 Ultimate Edition
the-cruel-king-and-the-great-hero,29.99,2022-03-11,NIS America,1.223,73.0,6.4,6.0,"Japanese, English","Nintendo Switch, PlayStation 4",15.0,23.0,39.5,68.5,2,2,0,Role-Playing,1,,,Nippon Ichi Software,NIS America,73,6.4,70.0,6.0,"TV, Tabletop, Handheld","Japanese, English","Nintendo Switch, PlayStation 4",The Cruel King and the Great Hero
the-legend-of-bum-bo-switch,19.99,2022-06-28,Nicalis,2.355,73.0,6.4,12.0,English,"Nintendo Switch, PlayStation 5, Xbox Series X|S, Steam",9.0,20.0,37.5,68.5,1,4,0,Puzzle; Role-Playing; Adventure,1,,,Nicalis /Edmund Mcmillen,Nicalis,73,6.4,,12.0,"TV, Tabletop, Handheld",English,"Nintendo Switch, PlayStation 5, Xbox Series X|S, Steam",The Legend of Bum-Bo
earthlock,24.99,2018-03-08,Snowcastle Games,4.134,73.0,6.3,12.0,"Japanese, English, Portuguese, Spanish, French, German, Italian, Russian, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Xbox One, Steam",22.0,29.5,32.0,68.0,10,4,0,Adventure; Role-Playing; Strategy,1,,,Snowcastle Games,Snowcastle Games,73,6.3,67.0,12.0,"TV, Tabletop, Handheld","Japanese, English, Portuguese, Spanish, French, German, Italian, Russian, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Xbox One, Steam",EARTHLOCK
werewolf-the-apocalypse-heart-of-the-forest,14.99,2021-01-08,Pretty Soon,0.7392578125,73.0,6.3,16.0,English,"Nintendo Switch, PlayStation 4, Xbox One, Steam",3.0,3.0,10.0,68.0,1,4,0,Role-Playing; Adventure; Action,1,,,Different Tales,Pretty Soon,73,6.3,75.0,16.0,"TV, Tabletop, Handheld",English,"Nintendo Switch, PlayStation 4, Xbox One, Steam",Werewolf: The Apocalypse — Heart of the Forest
the-adventures-of-bertram-fiddle-episode-1,5.49,2018-03-29,Chorus Worldwide Games,1.385,73.0,6.3,12.0,"Japanese, English, Spanish, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, Xbox One, Steam",1.5,1.5,2.0,68.0,9,3,0,Adventure; Puzzle,1,,,Rumpus Animation,Chorus Worldwide Games,73,6.3,,12.0,"TV, Tabletop, Handheld","Japanese, English, Spanish, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, Xbox One, Steam",The Adventures of Bertram Fiddle: Episode 1: A Dreadly Business
while-true-learn,12.99,2020-04-16,Nival,0.7900390625,73.0,6.2,0.0,"English, Russian, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Xbox One, Steam",7.0,9.0,13.5,67.5,4,4,0,Puzzle; Education; Simulation,1,,,Luden.io,Nival,73,6.2,,0.0,"TV, Tabletop, Handheld","English, Russian, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Xbox One, Steam",while True: learn()
enigmatis-the-ghosts-of-maple-creek,14.99,2021-06-25,Artifex Mundi,0.46484375,66.0,7.0,6.0,"Japanese, English, Spanish, French, Portuguese, German, Italian, Russian","Nintendo Switch, PlayStation 4, Xbox One, Steam",4.5,5.0,6.0,68.0,8,4,0,Adventure; Puzzle,1,,,Artifex Mundi,Artifex Mundi,66,7.0,73.0,6.0,"TV, Tabletop, Handheld","Japanese, English, Spanish, French, Portuguese, German, Italian, Russian","Nintendo Switch, PlayStation 4, Xbox One, Steam",Enigmatis: The Ghosts of Maple Creek
nine-parchments,19.99,2017-12-05,Frozenbyte,2.604,66.0,6.9,12.0,"Japanese, English, Spanish, French, German, Italian, Russian, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Xbox One, Steam",8.5,11.0,45.5,67.5,9,4,0,Action; Role-Playing; Multiplayer,1 - 4,1 - 4,1 - 4,Frozenbyte,Frozenbyte,66,6.9,65.0,12.0,"TV, Tabletop, Handheld","Japanese, English, Spanish, French, German, Italian, Russian, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Xbox One, Steam",Nine Parchments
roguebook,24.99,2022-04-21,Nacon,1.556,66.0,6.9,6.0,"Japanese, English, Portuguese, Spanish, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 5, PlayStation 4, Xbox Series X|S, Xbox One, Steam",7.5,27.0,102.5,67.5,11,6,0,Adventure; Puzzle; Role-Playing; Strategy,1,,,Abrakam Entertainment,Nacon,66,6.9,81.0,6.0,"TV, Tabletop, Handheld","Japanese, English, Portuguese, Spanish, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 5, PlayStation 4, Xbox Series X|S, Xbox One, Steam",Roguebook
mr-shifty,14.99,2017-04-13,tinyBuild Games,4.507,66.0,6.9,12.0,"English, Spanish, French, German, Italian, Portuguese","Nintendo Switch, PlayStation 4, Xbox One, Steam",4.0,5.0,7.0,67.5,6,4,0,Action; Adventure,1,,,Team Shifty,tinyBuild Games,66,6.9,67.0,12.0,"TV, Tabletop, Handheld","English, Spanish, French, German, Italian, Portuguese","Nintendo Switch, PlayStation 4, Xbox One, Steam",Mr. Shifty
evoland-legendary-edition,19.99,2019-02-07,Shiro Games,0.8935546875,66.0,6.8,6.0,"Japanese, English, French, German","Nintendo Switch, PlayStation 4, Xbox One, Steam",21.0,25.5,32.5,67.0,4,4,0,Action; Adventure,1,,,Shiro Games,Shiro Games,66,6.8,74.0,6.0,"TV, Tabletop, Handheld","Japanese, English, French, German","Nintendo Switch, PlayStation 4, Xbox One, Steam",Evoland Legendary Edition
ultra-street-fighter-2-the-final-challengers,39.99,2017-05-26,CAPCOM,2.762,66.0,6.7,12.0,"English, Spanish, French, German, Italian",Nintendo Switch,1.0,2.5,13.5,66.5,5,1,0,Fighting; Action; Arcade; Multiplayer,1 - 2,2,2,,CAPCOM,66,6.7,66.0,12.0,"TV, Tabletop, Handheld","English, Spanish, French, German, Italian",Nintendo Switch,Ultra Street Fighter II: The Final Challengers
beautiful-desolation,19.99,2021-05-28,Untold Tales,11.98,66.0,6.5,16.0,"English, Spanish, French, German, Russian","Nintendo Switch, PlayStation 4, Steam",11.0,13.5,15.5,65.5,5,3,0,Role-Playing; Adventure; Strategy,1,,,The Brotherhood,Untold Tales,66,6.5,70.0,16.0,"TV, Tabletop, Handheld","English, Spanish, French, German, Russian","Nintendo Switch, PlayStation 4, Steam",BEAUTIFUL DESOLATION
toki,14.9,2018-12-04,Microids,0.681640625,66.0,6.5,6.0,"English, Spanish, French, German, Italian, Dutch, Portuguese","Nintendo Switch, PlayStation 4, Steam",1.5,3.5,8.0,65.5,7,3,0,Action; Platformer; Arcade,1,,,Microids,Microids,66,6.5,66.0,6.0,"TV, Tabletop, Handheld","English, Spanish, French, German, Italian, Dutch, Portuguese","Nintendo Switch, PlayStation 4, Steam",Toki
mika-and-the-witchs-mountain,19.99,2024-08-20,CHIBIG,2.526,66.0,6.4,0.0,"English, Portuguese, Spanish, French, German, Italian","Nintendo Switch, PlayStation 5, PlayStation 4, Xbox Series X|S, Xbox One, Steam",3.0,5.0,10.0,65.0,6,6,0,Adventure; Simulation; Role-Playing; Platformer,1,,,Chibig; Nukefist,CHIBIG,66,6.4,63.0,0.0,"TV, Tabletop, Handheld","English, Portuguese, Spanish, French, German, Italian","Nintendo Switch, PlayStation 5, PlayStation 4, Xbox Series X|S, Xbox One, Steam",Mika and the Witch's Mountain
vsr-void-space-racing,4.99,2018-07-20,SONKA,0.65625,66.0,6.4,0.0,English,Nintendo Switch,2.0,2.5,3.0,65.0,1,1,0,Racing; Multiplayer; Arcade,1 - 2,,,SONKA,SONKA,66,6.4,73.0,0.0,"TV, Tabletop, Handheld",English,Nintendo Switch,VSR: Void Space Racing
lego-ninjago-movie-video-game,59.99,2017-10-18,WB Games,7.558,66.0,6.0,12.0,"English, Spanish, French, German, Italian, Dutch","Nintendo Switch, PlayStation 4, Xbox One, Steam",6.5,10.0,18.0,63.0,6,4,0,Action,1 - 4,,,TT Games,WB Games,66,6.0,71.0,12.0,"TV, Tabletop, Handheld","English, Spanish, French, German, Italian, Dutch","Nintendo Switch, PlayStation 4, Xbox One, Steam",LEGO NINJAGO Movie Video Game
chinatown-detective-agency,24.99,2022-04-08,Humble Games,1.505,66.0,6.0,16.0,"Japanese, English, Portuguese, Spanish, French, German, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, Xbox One, Steam",7.5,10.0,14.0,63.0,8,3,0,Adventure; Puzzle,1,,,General Interactive,Humble Games,66,6.0,70.0,16.0,"TV, Tabletop, Handheld","Japanese, English, Portuguese, Spanish, French, German, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, Xbox One, Steam",Chinatown Detective Agency
know-by-heart,19.99,2023-03-09,Ice-Pick Lodge,1.048,66.0,5.9,12.0,"English, Russian","Nintendo Switch, PlayStation 4, Xbox One, Steam",5.0,6.0,8.0,62.5,2,4,0,Adventure,1,,,Ice-Pick Lodge,Ice-Pick Lodge,66,5.9,66.0,12.0,"TV, Tabletop, Handheld","English, Russian","Nintendo Switch, PlayStation 4, Xbox One, Steam",Know by heart...
night-call,19.99,2020-06-24,Raw Fury,1.729,66.0,5.7,12.0,"English, French, German","Nintendo Switch, Xbox One, Steam",4.5,9.0,34.0,61.5,3,3,0,Adventure; Simulation,1,,,Monkey Moon and BlackMuffin Studio,Raw Fury,66,5.7,68.0,12.0,"TV, Tabletop, Handheld","English, French, German","Nintendo Switch, Xbox One, Steam",Night Call
the-stillness-of-the-wind,11.49,2019-02-07,Fellow Traveller,0.716796875,66.0,5.6,12.0,"Japanese, English, Spanish, French, German, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, Steam",3.0,3.5,4.0,61.0,9,2,0,Adventure,1,,,Memory of God aka Coyan Cardenas,Fellow Traveller,66,5.6,72.0,12.0,"TV, Tabletop, Handheld","Japanese, English, Spanish, French, German, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, Steam",The Stillness of the Wind
tennis-in-the-face,4.99,2017-12-08,10tons,0.0498046875,66.0,5.6,6.0,English,"Nintendo Switch, PlayStation 4, Xbox One, Steam",2.5,3.5,4.5,61.0,1,4,0,Puzzle; Sports,1,,,10tons,10tons,66,5.6,63.0,6.0,"TV, Tabletop, Handheld",English,"Nintendo Switch, PlayStation 4, Xbox One, Steam",Tennis in the Face
king-oddball,4.99,2017-10-30,10tons,0.0595703125,66.0,5.5,6.0,English,"Nintendo Switch, PlayStation 5, PlayStation 4, Xbox Series X|S, Xbox One, Steam",4.5,9.5,14.0,60.5,1,6,0,Puzzle,1,,,10tons,10tons,66,5.5,66.0,6.0,"TV, Tabletop, Handheld",English,"Nintendo Switch, PlayStation 5, PlayStation 4, Xbox Series X|S, Xbox One, Steam",King Oddball
super-meat-boy-forever,15.99,2020-12-23,Team Meat,6.395,66.0,5.3,16.0,"Japanese, English, Spanish, Portuguese, French, German, Italian, Dutch, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Xbox One, Steam",4.0,7.5,13.0,59.5,12,4,0,Platformer; Action; Adventure; Puzzle,1,,,Team Meat,Team Meat,66,5.3,67.0,16.0,"TV, Tabletop, Handheld","Japanese, English, Spanish, Portuguese, French, German, Italian, Dutch, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Xbox One, Steam",Super Meat Boy Forever
coffin-dodgers,12.99,2018-03-13,Wales Interactive,1.432,55.0,4.5,12.0,"English, Spanish, French, German, Italian, Portuguese, Russian","Nintendo Switch, PlayStation 4, Xbox One, Steam",1.5,2.5,5.5,50.0,7,4,0,Racing; Action,1 - 4,,,Milky Tea,Wales Interactive,55,4.5,45.0,12.0,"TV, Tabletop, Handheld","English, Spanish, French, German, Italian, Portuguese, Russian","Nintendo Switch, PlayStation 4, Xbox One, Steam",Coffin Dodgers
restless-soul-switch,14.75,2022-09-01,Graffiti Games,0.3076171875,54.0,8.5,6.0,"English, Spanish, Portuguese, French, German, Italian, Russian, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, Steam",4.5,6.0,6.0,69.5,9,2,0,Action; Adventure; Puzzle; Role-Playing,1,,,Fuz Games,Graffiti Games,54,8.5,55.0,6.0,"TV, Tabletop, Handheld","English, Spanish, Portuguese, French, German, Italian, Russian, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, Steam",Restless Soul
stubbs-the-zombie-in-rebel-without-a-pulse,16.5,2021-03-16,Aspyr,3.938,54.0,8.3,16.0,"English, Spanish, French, German, Russian, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Xbox One, Steam",6.0,7.5,9.0,68.5,7,4,0,Action; Adventure,1 - 2,,,Aspyr,Aspyr,54,8.3,57.0,16.0,"TV, Tabletop, Handheld","English, Spanish, French, German, Russian, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Xbox One, Steam",Stubbs the Zombie in Rebel Without a Pulse
squidlit,1.59,2020-01-14,Squidlit Ink,0.1708984375,54.0,7.8,6.0,English,"Nintendo Switch, Steam",0.5,1.0,1.0,66.0,1,2,0,Platformer; Action; Adventure,1,,,Squidlit Ink,Squidlit Ink,54,7.8,,6.0,"TV, Tabletop, Handheld",English,"Nintendo Switch, Steam",Squidlit
corpse-party-blood-drive,19.99,2019-10-10,Marvelous (XSEED),2.529,54.0,7.6,16.0,"Japanese, English, Korean","Nintendo Switch, Steam",12.5,19.5,23.0,65.0,3,2,0,Adventure; Puzzle,1,,,MAGES.; 5pb.,Marvelous (XSEED),54,7.6,55.0,16.0,"TV, Tabletop, Handheld","Japanese, English, Korean","Nintendo Switch, Steam",Corpse Party: Blood Drive
super-toy-cars,9.99,2018-03-02,Eclipse Games,0.5986328125,54.0,7.1,0.0,"English, Spanish","Nintendo Switch, PlayStation 4, Xbox One, Steam",2.5,4.5,6.5,62.5,2,4,0,Racing; Arcade; Sports,1 - 4,,,Eclipse Games,Eclipse Games,54,7.1,56.0,0.0,"TV, Tabletop, Handheld","English, Spanish","Nintendo Switch, PlayStation 4, Xbox One, Steam",Super Toy Cars
steven-universe-save-the-light,24.99,2018-11-02,Cartoon Network,2.479,54.0,7.0,6.0,"English, Spanish, French, German, Italian, Portuguese, Russian","Nintendo Switch, PlayStation 4, Xbox One, Steam",12.0,17.0,24.5,62.0,7,4,0,Role-Playing; Adventure; Action; Platformer,1,,,Grumpyface Studios,Cartoon Network,54,7.0,66.0,6.0,"TV, Tabletop, Handheld","English, Spanish, French, German, Italian, Portuguese, Russian","Nintendo Switch, PlayStation 4, Xbox One, Steam",Steven Universe: Save the Light
postal-redux,9.99,2020-10-16,MD GAMES,1.915,54.0,7.0,18.0,English,"Nintendo Switch, Steam",2.0,3.0,10.5,62.0,1,2,0,Action,1,,,Running With Scissors,MD GAMES,54,7.0,56.0,18.0,"TV, Tabletop, Handheld",English,"Nintendo Switch, Steam",Postal REDUX
dusk-diver,34.99,2019-10-25,PQube,3.349,54.0,6.9,16.0,"Japanese, English, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Steam",9.0,13.0,22.0,61.5,5,3,0,Adventure; Action; Role-Playing; Strategy,1,,,JFI Games,PQube,54,6.9,62.0,16.0,"TV, Tabletop, Handheld","Japanese, English, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Steam",Dusk Diver
eqqo,6.0,2020-02-07,Nakana.io,0.732421875,67.0,5.6,6.0,"Japanese, English, Spanish, French, Portuguese, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, Steam",3.0,3.5,4.0,61.5,11,2,0,Adventure; Puzzle; Education,1,,,Parallel Studio,Nakana.io,67,5.6,65.0,6.0,"TV, Tabletop, Handheld","Japanese, English, Spanish, French, Portuguese, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, Steam",EQQO
encodya,29.99,2021-11-05,Assemble Entertainment,4.251,67.0,5.5,6.0,"Japanese, English, Spanish, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Xbox One, Steam",9.0,9.0,9.0,61.0,9,4,0,Adventure; Puzzle,1,,,Chaosmonger Studio,Assemble Entertainment,67,5.5,63.0,6.0,"TV, Tabletop, Handheld","Japanese, English, Spanish, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Xbox One, Steam",Encodya
chronos-before-the-ashes,29.99,2020-12-01,THQ Nordic,2.739,67.0,5.2,12.0,"Japanese, English, Portuguese, Spanish, French, German, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Xbox One, Steam",8.0,9.5,15.5,59.5,10,4,0,Action; Adventure,1,,,Gunfire Games; THQ Nordic,THQ Nordic,67,5.2,68.0,12.0,"TV, Tabletop, Handheld","Japanese, English, Portuguese, Spanish, French, German, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Xbox One, Steam",Chronos: Before the Ashes
black-and-white-bushido,10.99,2018-10-25,Good Catch,0.5478515625,67.0,5.2,16.0,"Japanese, English, Spanish, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Xbox One, Steam",1.0,2.0,3.0,59.5,10,4,0,Fighting; Arcade; Action; Multiplayer,1 - 4,,4,Good Catch,Good Catch,67,5.2,67.0,16.0,"TV, Tabletop, Handheld","Japanese, English, Spanish, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Xbox One, Steam",Black and White Bushido
olympic-games-tokyo-2020-the-official-video-game,39.99,2021-06-22,SEGA,7.321,67.0,5.1,6.0,"English, Portuguese, Spanish, French, German, Italian, Russian","Nintendo Switch, PlayStation 4, Xbox One, Steam",4.5,7.5,11.5,59.0,7,4,0,Sports; Multiplayer; Action,1 - 2,2 - 4,2 - 8,SEGA,SEGA,67,5.1,68.0,6.0,"TV, Tabletop, Handheld","English, Portuguese, Spanish, French, German, Italian, Russian","Nintendo Switch, PlayStation 4, Xbox One, Steam",Olympic Games Tokyo 2020 – The Official Video Game
giga-wrecker-alt,24.99,2019-05-02,Thunderful Games,1.128,67.0,4.9,12.0,"Japanese, English, Portuguese, Spanish, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Xbox One",12.0,13.5,14.0,58.0,11,3,0,Action; Platformer; Puzzle,1,,,Game Freak,Thunderful Games,67,4.9,68.0,12.0,"TV, Tabletop, Handheld","Japanese, English, Portuguese, Spanish, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Xbox One",GIGA WRECKER ALT.
maglam-lord,39.99,2022-02-04,PQube,4.99,67.0,4.6,12.0,English,"Nintendo Switch, PlayStation 4, Steam",10.5,18.5,24.0,56.5,1,3,0,Adventure; Role-Playing; Fighting,1,,,2021-2022 FELISTELLA,PQube,67,4.6,65.0,12.0,"TV, Tabletop, Handheld",English,"Nintendo Switch, PlayStation 4, Steam",MAGLAM LORD
monster-energy-supercross-the-official-videogame,19.99,2018-02-13,Milestone,5.367,67.0,4.4,0.0,"English, Spanish, French, German, Italian, Portuguese","Nintendo Switch, PlayStation 4, Xbox One, Steam",7.5,11.0,17.5,55.5,6,4,0,Racing; Sports,1,,12,Milestone,Milestone,67,4.4,66.0,0.0,"TV, Tabletop, Handheld","English, Spanish, French, German, Italian, Portuguese","Nintendo Switch, PlayStation 4, Xbox One, Steam",Monster Energy Supercross - The Official Videogame
spongebob-squarepants-battle-for-bikini-bottom-rehydrated,29.99,2020-06-23,THQ Nordic,11.278,66.0,8.8,6.0,"Japanese, English, Portuguese, Spanish, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Xbox One, Steam",9.0,11.0,14.0,77.0,11,4,1,Platformer; Action; Adventure,1 - 2,2,2,Purple Lamp,THQ Nordic,66,8.8,69.0,6.0,"TV, Tabletop, Handheld","Japanese, English, Portuguese, Spanish, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Xbox One, Steam",SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated
bloodrayne-betrayal-fresh-bites,19.99,2021-09-09,Ziggurat,1.259,66.0,8.6,16.0,"Japanese, English, Spanish, French, German, Italian","Nintendo Switch, PlayStation 5, PlayStation 4, Xbox Series X|S, Xbox One, Steam",5.0,5.0,12.5,76.0,6,6,1,Action; Platformer; Adventure; Fighting,1,,,WayForward,Ziggurat,66,8.6,64.0,16.0,"TV, Tabletop, Handheld","Japanese, English, Spanish, French, German, Italian","Nintendo Switch, PlayStation 5, PlayStation 4, Xbox Series X|S, Xbox One, Steam",BloodRayne Betrayal: Fresh Bites
blazerush,11.99,2019-02-19,Smart Space Solutions,0.884765625,66.0,8.5,6.0,"Japanese, English, Spanish, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Steam",6.0,10.0,10.5,75.5,10,3,1,Arcade; Action; Racing; Party,1 - 4,,1 - 8,Targem Games,Smart Space Solutions,66,8.5,72.0,6.0,"TV, Tabletop, Handheld","Japanese, English, Spanish, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)","Nintendo Switch, PlayStation 4, Steam",BlazeRush
bittrip-fate,4.99,2020-12-25,QubicGames,0.2216796875,66.0,8.2,6.0,English,"Nintendo Switch, Steam",1.5,3.0,5.5,74.0,1,2,1,Arcade; Music; Action,1,,,Gaijin Games,QubicGames,66,8.2,,6.0,"TV, Tabletop, Handheld",English,"Nintendo Switch, Steam",BIT.TRIP FATE
